#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =    8.005 eV
-108.949  0.1855E-01  0.1926E-01  0.1124E-01
-108.939  0.1914E-01  0.1986E-01  0.1163E-01
-108.929  0.1974E-01  0.2049E-01  0.1203E-01
-108.919  0.2036E-01  0.2113E-01  0.1244E-01
-108.909  0.2100E-01  0.2179E-01  0.1287E-01
-108.899  0.2165E-01  0.2246E-01  0.1331E-01
-108.889  0.2232E-01  0.2316E-01  0.1377E-01
-108.879  0.2301E-01  0.2387E-01  0.1424E-01
-108.869  0.2372E-01  0.2460E-01  0.1472E-01
-108.859  0.2445E-01  0.2535E-01  0.1522E-01
-108.849  0.2520E-01  0.2613E-01  0.1573E-01
-108.839  0.2597E-01  0.2692E-01  0.1626E-01
-108.829  0.2676E-01  0.2773E-01  0.1681E-01
-108.819  0.2756E-01  0.2856E-01  0.1737E-01
-108.809  0.2839E-01  0.2942E-01  0.1795E-01
-108.799  0.2925E-01  0.3030E-01  0.1854E-01
-108.789  0.3012E-01  0.3120E-01  0.1915E-01
-108.779  0.3102E-01  0.3212E-01  0.1979E-01
-108.769  0.3194E-01  0.3307E-01  0.2044E-01
-108.759  0.3288E-01  0.3404E-01  0.2110E-01
-108.749  0.3385E-01  0.3504E-01  0.2179E-01
-108.739  0.3484E-01  0.3606E-01  0.2250E-01
-108.729  0.3585E-01  0.3711E-01  0.2323E-01
-108.719  0.3689E-01  0.3818E-01  0.2398E-01
-108.709  0.3796E-01  0.3928E-01  0.2476E-01
-108.699  0.3906E-01  0.4041E-01  0.2555E-01
-108.689  0.4018E-01  0.4156E-01  0.2637E-01
-108.679  0.4133E-01  0.4274E-01  0.2721E-01
-108.669  0.4250E-01  0.4395E-01  0.2807E-01
-108.659  0.4371E-01  0.4519E-01  0.2896E-01
-108.649  0.4494E-01  0.4646E-01  0.2988E-01
-108.639  0.4620E-01  0.4776E-01  0.3081E-01
-108.629  0.4750E-01  0.4909E-01  0.3178E-01
-108.619  0.4882E-01  0.5045E-01  0.3277E-01
-108.609  0.5017E-01  0.5184E-01  0.3379E-01
-108.599  0.5156E-01  0.5327E-01  0.3484E-01
-108.589  0.5298E-01  0.5473E-01  0.3592E-01
-108.579  0.5443E-01  0.5622E-01  0.3703E-01
-108.569  0.5591E-01  0.5774E-01  0.3816E-01
-108.559  0.5743E-01  0.5930E-01  0.3933E-01
-108.549  0.5899E-01  0.6090E-01  0.4053E-01
-108.539  0.6057E-01  0.6253E-01  0.4176E-01
-108.529  0.6220E-01  0.6420E-01  0.4302E-01
-108.519  0.6386E-01  0.6590E-01  0.4432E-01
-108.509  0.6555E-01  0.6764E-01  0.4565E-01
-108.499  0.6729E-01  0.6942E-01  0.4702E-01
-108.489  0.6906E-01  0.7124E-01  0.4842E-01
-108.479  0.7087E-01  0.7310E-01  0.4986E-01
-108.469  0.7272E-01  0.7499E-01  0.5134E-01
-108.459  0.7461E-01  0.7693E-01  0.5285E-01
-108.449  0.7654E-01  0.7891E-01  0.5441E-01
-108.439  0.7851E-01  0.8093E-01  0.5600E-01
-108.429  0.8052E-01  0.8299E-01  0.5764E-01
-108.419  0.8257E-01  0.8509E-01  0.5932E-01
-108.409  0.8466E-01  0.8724E-01  0.6103E-01
-108.399  0.8680E-01  0.8943E-01  0.6280E-01
-108.389  0.8899E-01  0.9167E-01  0.6460E-01
-108.379  0.9121E-01  0.9395E-01  0.6645E-01
-108.369  0.9348E-01  0.9627E-01  0.6835E-01
-108.359  0.9580E-01  0.9864E-01  0.7030E-01
-108.349  0.9816E-01  0.1011E+00  0.7229E-01
-108.339  0.1006E+00  0.1035E+00  0.7433E-01
-108.329  0.1030E+00  0.1060E+00  0.7642E-01
-108.319  0.1055E+00  0.1086E+00  0.7856E-01
-108.309  0.1081E+00  0.1112E+00  0.8076E-01
-108.299  0.1107E+00  0.1139E+00  0.8300E-01
-108.289  0.1133E+00  0.1166E+00  0.8530E-01
-108.279  0.1160E+00  0.1193E+00  0.8765E-01
-108.269  0.1188E+00  0.1222E+00  0.9006E-01
-108.259  0.1216E+00  0.1250E+00  0.9253E-01
-108.249  0.1244E+00  0.1279E+00  0.9505E-01
-108.239  0.1273E+00  0.1309E+00  0.9764E-01
-108.229  0.1303E+00  0.1339E+00  0.1003E+00
-108.219  0.1333E+00  0.1370E+00  0.1030E+00
-108.209  0.1364E+00  0.1401E+00  0.1057E+00
-108.199  0.1395E+00  0.1433E+00  0.1086E+00
-108.189  0.1427E+00  0.1466E+00  0.1115E+00
-108.179  0.1459E+00  0.1499E+00  0.1144E+00
-108.169  0.1492E+00  0.1532E+00  0.1174E+00
-108.159  0.1525E+00  0.1566E+00  0.1205E+00
-108.149  0.1559E+00  0.1601E+00  0.1237E+00
-108.139  0.1594E+00  0.1636E+00  0.1269E+00
-108.129  0.1629E+00  0.1672E+00  0.1302E+00
-108.119  0.1665E+00  0.1708E+00  0.1336E+00
-108.109  0.1701E+00  0.1745E+00  0.1371E+00
-108.099  0.1738E+00  0.1783E+00  0.1406E+00
-108.089  0.1775E+00  0.1821E+00  0.1442E+00
-108.079  0.1813E+00  0.1860E+00  0.1478E+00
-108.069  0.1852E+00  0.1899E+00  0.1516E+00
-108.059  0.1891E+00  0.1939E+00  0.1554E+00
-108.049  0.1931E+00  0.1980E+00  0.1593E+00
-108.039  0.1971E+00  0.2021E+00  0.1633E+00
-108.029  0.2013E+00  0.2063E+00  0.1674E+00
-108.019  0.2054E+00  0.2105E+00  0.1716E+00
-108.009  0.2097E+00  0.2148E+00  0.1758E+00
-107.999  0.2139E+00  0.2192E+00  0.1801E+00
-107.989  0.2183E+00  0.2236E+00  0.1846E+00
-107.979  0.2227E+00  0.2281E+00  0.1891E+00
-107.969  0.2272E+00  0.2327E+00  0.1937E+00
-107.959  0.2317E+00  0.2373E+00  0.1984E+00
-107.949  0.2363E+00  0.2419E+00  0.2031E+00
-107.939  0.2410E+00  0.2467E+00  0.2080E+00
-107.929  0.2457E+00  0.2515E+00  0.2130E+00
-107.919  0.2505E+00  0.2564E+00  0.2181E+00
-107.909  0.2554E+00  0.2613E+00  0.2232E+00
-107.899  0.2603E+00  0.2663E+00  0.2285E+00
-107.889  0.2653E+00  0.2713E+00  0.2339E+00
-107.879  0.2703E+00  0.2765E+00  0.2393E+00
-107.869  0.2754E+00  0.2816E+00  0.2449E+00
-107.859  0.2806E+00  0.2869E+00  0.2506E+00
-107.849  0.2858E+00  0.2922E+00  0.2563E+00
-107.839  0.2911E+00  0.2976E+00  0.2622E+00
-107.829  0.2965E+00  0.3030E+00  0.2682E+00
-107.819  0.3019E+00  0.3085E+00  0.2743E+00
-107.809  0.3074E+00  0.3141E+00  0.2805E+00
-107.799  0.3129E+00  0.3197E+00  0.2869E+00
-107.789  0.3186E+00  0.3254E+00  0.2933E+00
-107.779  0.3242E+00  0.3311E+00  0.2999E+00
-107.769  0.3300E+00  0.3369E+00  0.3065E+00
-107.759  0.3357E+00  0.3428E+00  0.3133E+00
-107.749  0.3416E+00  0.3487E+00  0.3202E+00
-107.739  0.3475E+00  0.3547E+00  0.3272E+00
-107.729  0.3535E+00  0.3607E+00  0.3344E+00
-107.719  0.3595E+00  0.3668E+00  0.3417E+00
-107.709  0.3656E+00  0.3730E+00  0.3490E+00
-107.699  0.3718E+00  0.3792E+00  0.3565E+00
-107.689  0.3780E+00  0.3855E+00  0.3642E+00
-107.679  0.3842E+00  0.3918E+00  0.3719E+00
-107.669  0.3906E+00  0.3982E+00  0.3798E+00
-107.659  0.3969E+00  0.4047E+00  0.3878E+00
-107.649  0.4034E+00  0.4112E+00  0.3960E+00
-107.639  0.4099E+00  0.4177E+00  0.4043E+00
-107.629  0.4164E+00  0.4243E+00  0.4127E+00
-107.619  0.4230E+00  0.4310E+00  0.4212E+00
-107.609  0.4296E+00  0.4377E+00  0.4299E+00
-107.599  0.4363E+00  0.4445E+00  0.4387E+00
-107.589  0.4431E+00  0.4513E+00  0.4476E+00
-107.579  0.4499E+00  0.4581E+00  0.4567E+00
-107.569  0.4567E+00  0.4650E+00  0.4659E+00
-107.559  0.4636E+00  0.4720E+00  0.4753E+00
-107.549  0.4706E+00  0.4790E+00  0.4848E+00
-107.539  0.4776E+00  0.4860E+00  0.4944E+00
-107.529  0.4846E+00  0.4931E+00  0.5042E+00
-107.519  0.4917E+00  0.5002E+00  0.5141E+00
-107.509  0.4988E+00  0.5074E+00  0.5242E+00
-107.499  0.5060E+00  0.5146E+00  0.5344E+00
-107.489  0.5132E+00  0.5219E+00  0.5447E+00
-107.479  0.5204E+00  0.5291E+00  0.5552E+00
-107.469  0.5277E+00  0.5365E+00  0.5659E+00
-107.459  0.5350E+00  0.5438E+00  0.5767E+00
-107.449  0.5423E+00  0.5512E+00  0.5876E+00
-107.439  0.5497E+00  0.5586E+00  0.5987E+00
-107.429  0.5571E+00  0.5661E+00  0.6099E+00
-107.419  0.5646E+00  0.5736E+00  0.6213E+00
-107.409  0.5720E+00  0.5811E+00  0.6328E+00
-107.399  0.5795E+00  0.5886E+00  0.6445E+00
-107.389  0.5871E+00  0.5961E+00  0.6563E+00
-107.379  0.5946E+00  0.6037E+00  0.6683E+00
-107.369  0.6022E+00  0.6113E+00  0.6805E+00
-107.359  0.6098E+00  0.6189E+00  0.6927E+00
-107.349  0.6174E+00  0.6266E+00  0.7052E+00
-107.339  0.6250E+00  0.6342E+00  0.7178E+00
-107.329  0.6327E+00  0.6419E+00  0.7305E+00
-107.319  0.6403E+00  0.6495E+00  0.7434E+00
-107.309  0.6480E+00  0.6572E+00  0.7565E+00
-107.299  0.6557E+00  0.6649E+00  0.7697E+00
-107.289  0.6633E+00  0.6726E+00  0.7830E+00
-107.279  0.6710E+00  0.6803E+00  0.7966E+00
-107.269  0.6787E+00  0.6880E+00  0.8102E+00
-107.259  0.6864E+00  0.6957E+00  0.8240E+00
-107.249  0.6941E+00  0.7034E+00  0.8380E+00
-107.239  0.7018E+00  0.7111E+00  0.8521E+00
-107.229  0.7095E+00  0.7188E+00  0.8664E+00
-107.219  0.7172E+00  0.7264E+00  0.8809E+00
-107.209  0.7249E+00  0.7341E+00  0.8955E+00
-107.199  0.7326E+00  0.7418E+00  0.9102E+00
-107.189  0.7402E+00  0.7494E+00  0.9251E+00
-107.179  0.7479E+00  0.7570E+00  0.9401E+00
-107.169  0.7555E+00  0.7646E+00  0.9553E+00
-107.159  0.7631E+00  0.7722E+00  0.9707E+00
-107.149  0.7707E+00  0.7798E+00  0.9862E+00
-107.139  0.7782E+00  0.7873E+00  0.1002E+01
-107.129  0.7858E+00  0.7948E+00  0.1018E+01
-107.119  0.7933E+00  0.8023E+00  0.1034E+01
-107.109  0.8008E+00  0.8097E+00  0.1050E+01
-107.099  0.8082E+00  0.8171E+00  0.1066E+01
-107.089  0.8156E+00  0.8245E+00  0.1082E+01
-107.079  0.8230E+00  0.8318E+00  0.1099E+01
-107.069  0.8303E+00  0.8390E+00  0.1116E+01
-107.059  0.8376E+00  0.8463E+00  0.1132E+01
-107.049  0.8448E+00  0.8535E+00  0.1149E+01
-107.039  0.8520E+00  0.8606E+00  0.1167E+01
-107.029  0.8592E+00  0.8677E+00  0.1184E+01
-107.019  0.8663E+00  0.8747E+00  0.1201E+01
-107.009  0.8733E+00  0.8817E+00  0.1219E+01
-106.999  0.8803E+00  0.8886E+00  0.1236E+01
-106.989  0.8872E+00  0.8954E+00  0.1254E+01
-106.979  0.8941E+00  0.9022E+00  0.1272E+01
-106.969  0.9008E+00  0.9089E+00  0.1290E+01
-106.959  0.9076E+00  0.9156E+00  0.1309E+01
-106.949  0.9142E+00  0.9221E+00  0.1327E+01
-106.939  0.9208E+00  0.9286E+00  0.1345E+01
-106.929  0.9273E+00  0.9350E+00  0.1364E+01
-106.919  0.9338E+00  0.9414E+00  0.1383E+01
-106.909  0.9401E+00  0.9476E+00  0.1402E+01
-106.899  0.9464E+00  0.9538E+00  0.1421E+01
-106.889  0.9526E+00  0.9599E+00  0.1440E+01
-106.879  0.9587E+00  0.9659E+00  0.1459E+01
-106.869  0.9647E+00  0.9718E+00  0.1478E+01
-106.859  0.9706E+00  0.9776E+00  0.1498E+01
-106.849  0.9764E+00  0.9833E+00  0.1518E+01
-106.839  0.9822E+00  0.9889E+00  0.1537E+01
-106.829  0.9878E+00  0.9944E+00  0.1557E+01
-106.819  0.9933E+00  0.9998E+00  0.1577E+01
-106.809  0.9988E+00  0.1005E+01  0.1597E+01
-106.799  0.1004E+01  0.1010E+01  0.1617E+01
-106.789  0.1009E+01  0.1015E+01  0.1637E+01
-106.779  0.1014E+01  0.1020E+01  0.1658E+01
-106.769  0.1019E+01  0.1025E+01  0.1678E+01
-106.759  0.1024E+01  0.1030E+01  0.1699E+01
-106.749  0.1029E+01  0.1035E+01  0.1719E+01
-106.739  0.1034E+01  0.1039E+01  0.1740E+01
-106.729  0.1038E+01  0.1043E+01  0.1761E+01
-106.719  0.1043E+01  0.1048E+01  0.1782E+01
-106.709  0.1047E+01  0.1052E+01  0.1803E+01
-106.699  0.1051E+01  0.1056E+01  0.1824E+01
-106.689  0.1055E+01  0.1060E+01  0.1845E+01
-106.679  0.1059E+01  0.1063E+01  0.1866E+01
-106.669  0.1063E+01  0.1067E+01  0.1888E+01
-106.659  0.1066E+01  0.1070E+01  0.1909E+01
-106.649  0.1070E+01  0.1074E+01  0.1930E+01
-106.639  0.1073E+01  0.1077E+01  0.1952E+01
-106.629  0.1076E+01  0.1080E+01  0.1973E+01
-106.619  0.1079E+01  0.1083E+01  0.1995E+01
-106.609  0.1082E+01  0.1086E+01  0.2017E+01
-106.599  0.1085E+01  0.1088E+01  0.2038E+01
-106.589  0.1088E+01  0.1091E+01  0.2060E+01
-106.579  0.1090E+01  0.1093E+01  0.2082E+01
-106.569  0.1092E+01  0.1095E+01  0.2104E+01
-106.559  0.1095E+01  0.1097E+01  0.2126E+01
-106.549  0.1097E+01  0.1099E+01  0.2148E+01
-106.539  0.1099E+01  0.1101E+01  0.2170E+01
-106.529  0.1100E+01  0.1102E+01  0.2192E+01
-106.519  0.1102E+01  0.1103E+01  0.2214E+01
-106.509  0.1103E+01  0.1105E+01  0.2236E+01
-106.499  0.1104E+01  0.1106E+01  0.2258E+01
-106.489  0.1106E+01  0.1107E+01  0.2280E+01
-106.479  0.1106E+01  0.1107E+01  0.2302E+01
-106.469  0.1107E+01  0.1108E+01  0.2324E+01
-106.459  0.1108E+01  0.1108E+01  0.2347E+01
-106.449  0.1108E+01  0.1109E+01  0.2369E+01
-106.439  0.1109E+01  0.1109E+01  0.2391E+01
-106.429  0.1109E+01  0.1109E+01  0.2413E+01
-106.419  0.1109E+01  0.1108E+01  0.2435E+01
-106.409  0.1108E+01  0.1108E+01  0.2457E+01
-106.399  0.1108E+01  0.1107E+01  0.2480E+01
-106.389  0.1107E+01  0.1106E+01  0.2502E+01
-106.379  0.1107E+01  0.1106E+01  0.2524E+01
-106.369  0.1106E+01  0.1104E+01  0.2546E+01
